tweet_id	tweet_text
1672	Why is Bitcoin not rolling over?  Remember,  a new quarter is about to begin in 2 weeks, and so Bitcoin may be eager to confirm the 2025 YTD VWAP as resistance before the impending April VWAP sends Bitcoin to the shadow realm!
1673	 Massive Brush Fire Break Out Near Myrtle Beach in South Carolina, Governor Henry McMaster Declares State of Emergency     And just like the Lahaina, Maui and the Los Angeles Pacific Palisades/Altadena fires—there’s been talk for years of a Myrtle Beach Smart City.  State
1674	The Trump administration has removed environmental protections covering more than half of the land managed by the U.S. Forest Service as part of the president’s aim to significantly bolster the U.S. logging industry.
1675	Shaping up to be really rough night folks. We are looking at potentially massive structure losses if these extreme winds come in tonight as advertised. Already burning deep into residential areas. #PalisadesFire
1676	"Yes! #TaiwanCanHelp.🇹🇼

Learn how the #TaiwanModel shaped new #US🇺🇸 state government digital democracy initiative Engaged California.🔽

Co-creation, inclusivity, ⿻Plurality, transparency & trust are helping us #FreeTheFuture🖖 — together!"
1677	D-291 until Dawon gets discharged  : 31. December 2025  : red  #LeeSanghyuk #Dawon #SF9 #Fantasy  Follow & turn on the  to not miss any daily countdown :)
1678	 California Memorial Stadium Visit    Berkeley, CA   @CalFootball   Opened in 1923
1679	WILDFIRE AID: President Trump threatens to withhold wildfire aid ahead of a visit to areas devastated by the Palisades and Eaton fires.
1680	 Reporting from the top of the Palisades.   MASSIVE fires are still roaring as  wind speeds are now picking up.  Much of the Palisades are completely wiped out. It looks like a war zone.  The Kenneth fire looks to be gaining a lot in size as the night comes.
1681	Absolutely infuriating Palisades recovery story:  My friend's mom's house burned down. His insurer asks for a copy of the blueprints, to process the claim. The blueprints were in the house and they burned --but there's a copy on file with the Los Angeles Department of Building
1682	"ELON MUSK,  WHAT EVER YOU DO, PLEASE DO NOT CREATE ROBOT WITH GUNS. 
Jesus loves you.
#ElonMusk #elonmuskselacome #ElObservatorioInforma #twitter #xgen #losangleswildfire #callifornia"
1683	I'm Introducing Legislation to Ban Homeless Encampments During High Fire Days  In January alone, multiple fires—including the Friars Fire in Mission Valley, the Center Fire in Rancho Bernardo, and the Gilman Fire in La Jolla—started in homeless encampments. These fires have
1684	UCLA students leaving campus and many reportedly are flying home  This is a result of the Los Angeles Pacific Palisades fires. Students are receiving emails from teachers saying classes will be remote until further notice  1 HOUR AGO “The largest of these fires, the
1685	"Fire whirl “firenado” wreaks havoc as the Palisades Fire rages on and heads towards Brentwood and Encino.

Water issues persist and Democrat leadership keeps pointing fingers at each other."
1686	LA seeks $1.9B bailout on top of $2.5B in state aid, amid $1B deficit and lost revenue from fires
1687	"California’s leaders in Wildfire and Forest Resilience are coming together today to discuss lessons from the 2025 Los Angeles fires at the 
@CAwildfireTF
  spring meeting in Marin County. Join the live stream in the post below."
1688	 A new massive fire in Los Angeles has burned 3,700 hectares of forests and buildings  31,000 people have been ordered to evacuate, and another 23,000 have been warned.
1689	These apps are meant for us to voice our opinion   We gotta stop making up names for just voicing support or dislike for someone lmao at 25, ive never felt so old saying this
1690	Men's Basketball Propelled to Comeback By Career Fort Performance
1691	¡Les presentamos ARGTØPIA!  En la @feriaclikkiearg del 27/01 vamos a realizar el evento ARGTØPIA donde van a poder presentar su #cliqueart durante la feria!   ¿Cómo participo? 
1692	We need a full, independent investigation about what happened in the run up to the fires and we need it now.
1693	Why the f*ck won’t Trump just turn on the damn water? Let it flow. Why didn’t he rake the forests? Why is he withholding water from the people of South Carolina? (Do you see how psychopathic this sounds?)
1694	It’s either glazing or nonstop hating on this app like wtf bro
1695	Reading is an expensive hobby, where time is currency.  Check out my latest post:  http://raineaugust.com/2025/03/14/the-confliction-of-dnfing…
1696	Does anyone know if you can use the judgement days entrance for your stable or is it just exclusive to them? 2K25 
1697	I really love my ring. It’s exactly what I asked for.   I hate gaudy ass rings. Ugh. I love it 
1698	Maybe without access to information.  If you can't become an expert in a field in a month, a couple months at most, then you aren't trying hard enough.
1699	The Palisades Fire is now at 1,262 acres and rapidly expanding northwest of Santa Monica, California. 30,000 people are fleeing the fire, and the winds are about to ramp up BIGTIME. This is going to be an absolute disaster overnight as the fire grows exponentially
1700	U.S. Army Corps Breaks Ground in Palisades: Fastest Wildfire Cleanup in State History Begins
1701	Scott’s Valley California.  Thanks Gavin Newsom!
1702	 EPA COMPLETES PHASE 1 OF LARGEST WILDFIRE CLEANUP IN HISTORY  Trump gave the EPA 30 days to complete Phase 1 hazardous material removal in Los Angeles—they delivered.   The agency confirmed the massive cleanup effort, marking a key milestone in wildfire recovery.  EPA
1703	Avevo appena spento la luce... goodnight
1704	Fire has exploded to near 3,000 acres now as mandatory evacuations go out for over 30,000 people.    26/
1706	[Los Angeles County Fire Department] CALL: Structure Fire D/T: 02/15/2025, 03:55:38 PM ADDR: 7221 E SOMERSET BLVD, PARAMOUNT, CA UNITS: 9 Units Assigned
1707	UPDATED WITH QUOTES: UCLA shines in critical moments to defeat LSU and reach Final Four for first time
1708	"I know the #European trip #TheLoudHouse episodes have been postponed until June (#lawildfires), but this is the only spoiler I’m mad about. An animator drew Lynn’s bangs in reverse. #Nickelodeon #LynnLoud #ComingSoon 
@FanpageOfTLH
 
@Ryan_Treasures
 
@JJRavenation52
 
@brutalpuncher1"
1709	Hey @MayorOfLA I would love to see a livestream of you attempting to fill out this ROE form for the #PalisadesFire. I am taking the over on 2 hours and a nap. https://file.lacounty.gov/SDSInter/lac/1176418_Opt-InForm.pdf…
1710	Meanwhile, drought is causing wildfires in Los Angeles.  At least 13,000 homes have been damaged. Cars are being bulldozed to clear roads as firefighters battle the blaze.  The fire is raging in the Pacific Palisades, Santa Monica and Malibu areas. California's governor has
1711	"Since the fire, the big ""think tank"" debate is whether Altadena and Pacific Palisades should rebuilt with greater density to add more housing units. LAT/Berkeley poll shows some support for that  https://latimes.com/california/story/2025-03-12/most-angelenos-back-tougher-building-codes-restrictions-on-homebuilding-in-wildfire-zones-poll-finds"
1712	California man to plead guilty to attempted assassination of Justice Kavanaugh
1713	At least 24 people have been killed by the Palisades and Eaton fires—the largest of the several wildfires that have devastated the Los Angeles area in the past week. https://trib.al/M77fvst https://trib.al/M77fvst
1714	Happy Birthday to our dearest Srivalli  @iamRashmika    Wishing you a wildfire of an year with unparalleled success and endless joy ‍  - Team #Pushpa   #HBDRashmikaMandanna
1715	Rick Caruso, the Businessman Who Ran Against Karen Bass for Mayor, Saved Palisades Village Mall with Private Firefighters, Water Tankers
1716	Deadline Detroit | Starkman: California Trounces Michigan as the Automotive Capital of America, Thanks to Gov. Whitmer and GM’s Mary Barra https://deadlinedetroit.com/articles/32770/starkman_california_trounces_michigan_as_the_automotive_capital_of_america_thanks_to_gov_whitmer_and_gm_s_mary_barra…
1717	One Board member said every study done in Southern California proves that brush clearance past 200 feet doesn’t help save structures. (But didn’t mention other mitigation practices like controlled burns that California stopped doing.)  Another Board member said we need to keep in
1718	the cutest 
1719	"#BREAKING! California Palisades WILDFIRE Looks like the ""Pits of HELL!""  The wind shifting here is making it nearly impossible to fight this fire.  Major wind warnings ALL week leading to this situation! #Wildfire #Palisades"
1720	Bass Has 'Outside Consultant' for Pacific Palisades Rebuild: Be Afraid?
1721	Friday, March 7, 2025, 10:53 AM PDT:  A robust 545 DM low axis has developed 230 miles south of the main Aleutian Islands. This storm trajectory is going to be a very powerful system for the entire state of California. This is going make a direct line for San Francisco with a
1722	really enjoyed the new report by  @ballmatthew  on the 2025 gaming market  one thing that stood out — why smaller game devs (with less than $20–30m in funding) tend to do better in new submarkets like crypto, VR/AR, or AI  there are 10x more games released on steam now compared to
1723	Why are they wearing masks?
1724	Mayor Bass did not give the Fire Department needed firefighters or equipment.  Newsom took away water and refused to clean the forest and brush in Pacific Palisades.  Fire trucks were not deployed prior to the known disaster about to occur.   All of these were conscious decision
